Distance_(pixels),Gray_Value
1302,111.254
1303,109.966
1304,110.125
1305,108.013
1306,105.791
1307,103.982
1308,102.726
1309,101.642
1310,99.843
1311,98.191
1312,99.127
1313,99.667
1314,99.023
1315,99.426
1316,99.069
1317,98.475
1318,98.184
1319,97.547
1320,96.333
1321,96.149
1322,96.125
1323,95.538
1324,96.317
1325,97.614
1326,97.254
1327,96.040
1328,94.667
1329,92.495
1330,90.032
1331,87.668
1332,87.228
1333,85.939
1334,84.182
1335,82.878
1336,81.892
1337,81.854
1338,82.422
1339,84.044
1340,86.681
1341,89.000
1342,91.673
1343,93.088
1344,93.498
1345,94.479
1346,94.620
1347,94.809
1348,94.331
1349,93.388
1350,93.083
1351,92.859
1352,91.276
1353,90.409
1354,89.000
1355,88.696
1356,88.013
1357,86.417
1358,83.791
1359,82.125
1360,80.419
1361,78.737
1362,77.000
1363,75.341
1364,74.814
1365,74.931
1366,75.699
1367,75.752
1368,79.403
1369,81.582
1370,83.683
1371,87.436
1372,89.637
1373,93.000
1374,95.924
1375,98.000
1376,99.333
1377,99.333
1378,98.498
1379,97.667
1380,98.254
1381,99.142
1382,101.237
1383,102.284
1384,102.596
1385,100.997
1386,100.007
1387,100.681
1388,100.355
1389,98.000
1390,93.371
1391,89.378
1392,86.106
1393,84.061
1394,80.136
1395,77.333
1396,74.167
1397,71.758
1398,69.333
1399,67.320
1400,66.562
1401,65.944
1402,65.982
1403,66.021
1404,66.059
1405,67.098
1406,68.642
1407,69.007
1408,69.232
1409,70.102
1410,71.290
1411,71.329
1412,70.241
1413,69.310
1414,69.333
1415,69.333
1416,70.667
1417,69.440
1418,69.000
1419,67.884
1420,65.593
1421,62.172
1422,57.766
1423,54.708
1424,52.667
1425,52.000
1426,50.667
1427,49.667
1428,50.333
1429,51.325
1430,53.000
1431,54.333
1432,56.333
1433,57.702
1434,59.419
1435,62.000
1436,64.000
1437,65.597
1438,66.628
1439,66.992
1440,69.713
1441,71.248
1442,72.503
1443,73.333
1444,73.693
1445,75.099
1446,75.281
1447,74.334
1448,71.603
1449,70.459
1450,69.498
1451,69.160
1452,68.970
1453,68.576
1454,68.409
1455,68.182
1456,68.151
1457,67.120
1458,66.406
1459,66.058
1460,66.298
1461,66.743
1462,67.673
1463,67.472
1464,66.380
1465,66.235
1466,66.151
1467,66.066
1468,66.591
1469,67.480
1470,68.066
1471,68.028
1472,68.991
1473,69.931
1474,69.877
1475,68.515
1476,66.535
1477,63.585
1478,61.618
1479,60.554
1480,58.539
1481,58.047
1482,57.683
1483,58.319
1484,57.860
1485,55.719
1486,53.560
