Distance_(pixels),Gray_Value
1305,123.153
1306,122.965
1307,122.964
1308,122.858
1309,122.663
1310,122.420
1311,122.025
1312,122.033
1313,122.028
1314,121.911
1315,121.586
1316,121.365
1317,121.107
1318,120.584
1319,120.114
1320,119.471
1321,118.631
1322,117.841
1323,117.194
1324,116.146
1325,114.859
1326,113.506
1327,112.449
1328,111.175
1329,109.662
1330,108.205
1331,106.792
1332,105.266
1333,103.793
1334,102.377
1335,101.050
1336,100.075
1337,99.160
1338,98.243
1339,97.457
1340,96.726
1341,95.848
1342,95.292
1343,94.722
1344,94.188
1345,93.453
1346,92.670
1347,92.260
1348,92.025
1349,92.000
1350,91.771
1351,91.456
1352,91.774
1353,92.000
1354,92.136
1355,92.614
1356,93.303
1357,94.099
1358,95.108
1359,96.288
1360,97.779
1361,99.455
1362,101.167
1363,102.838
1364,104.671
1365,106.490
1366,108.065
1367,109.599
1368,111.065
1369,112.453
1370,113.676
1371,114.816
1372,115.758
1373,116.535
1374,117.161
1375,117.730
1376,118.175
1377,118.183
1378,118.240
1379,118.333
1380,118.290
1381,118.214
1382,118.221
1383,118.193
1384,118.027
1385,117.709
1386,117.391
1387,117.098
1388,116.934
1389,116.941
1390,116.915
1391,116.870
1392,116.893
1393,116.916
1394,116.946
1395,116.979
1396,116.995
1397,117.006
1398,117.031
1399,117.263
1400,117.692
1401,117.700
1402,117.707
1403,117.715
1404,117.704
1405,117.667
1406,117.580
1407,117.386
1408,117.305
1409,117.161
1410,116.782
1411,116.189
1412,115.774
1413,115.433
1414,115.027
1415,114.513
1416,113.970
1417,113.353
1418,112.739
1419,111.942
1420,111.274
1421,110.647
1422,110.021
1423,109.145
1424,108.178
1425,107.141
1426,105.828
1427,104.547
1428,103.191
1429,101.835
1430,100.455
1431,98.947
1432,97.352
1433,95.863
1434,94.204
1435,92.648
1436,91.270
1437,90.108
1438,89.219
1439,88.010
1440,87.226
1441,86.799
1442,86.151
1443,85.708
1444,85.723
1445,85.738
1446,85.754
1447,85.888
1448,86.297
1449,86.887
1450,87.761
1451,88.450
1452,89.166
1453,89.955
1454,90.797
1455,91.754
1456,92.821
1457,93.840
1458,94.706
1459,95.961
1460,97.205
1461,98.304
1462,99.464
1463,100.602
1464,101.918
1465,103.112
1466,104.281
1467,105.358
1468,106.478
1469,107.509
1470,108.471
1471,109.404
1472,110.527
1473,111.231
1474,111.842
1475,112.737
1476,113.558
1477,114.008
1478,114.471
1479,115.033
1480,115.401
1481,115.833
1482,116.312
1483,116.429
1484,116.667
1485,116.769
1486,117.097
1487,117.333
1488,117.333
1489,117.333
1490,117.333
1491,117.349
1492,117.473
1493,117.667
1494,117.667
1495,117.667
1496,117.571
1497,117.333
1498,117.174
1499,116.716
1500,116.449
1501,116.014
1502,115.435
1503,114.946
1504,114.102
1505,113.318
1506,112.551
1507,111.543
1508,110.536
1509,109.529
1510,108.466
1511,107.366
1512,106.415
1513,105.074
1514,103.763
1515,102.556
1516,101.387
1517,99.954
1518,98.209
1519,96.266
1520,94.276
1521,92.297
1522,90.496
1523,88.336
1524,85.967
1525,84.142
1526,82.052
1527,79.894
1528,78.207
1529,76.526
1530,74.829
1531,73.154
1532,71.608
1533,70.436
1534,69.558
1535,68.432
1536,67.847
1537,67.525
1538,67.333
1539,67.333
1540,67.333
1541,67.333
1542,67.333
1543,67.421
1544,67.700
1545,67.887
1546,68.366
1547,69.039
1548,69.243
1549,69.670
1550,70.258
1551,70.685
1552,71.321
1553,71.807
1554,72.276
1555,72.930
1556,73.242
1557,73.902
