Distance_(pixels),Gray_Value
1259,64.249
1260,66.611
1261,70.126
1262,74.447
1263,79.747
1264,86.107
1265,92.977
1266,100.003
1267,106.921
1268,113.537
1269,119.420
1270,124.907
1271,129.952
1272,134.374
1273,137.919
1274,140.430
1275,141.638
1276,141.868
1277,141.398
1278,140.153
1279,138.254
1280,135.323
1281,131.525
1282,126.444
1283,120.389
1284,114.134
1285,108.012
1286,102.526
1287,97.773
1288,93.628
1289,90.737
1290,89.046
1291,88.487
1292,89.027
1293,90.433
1294,92.851
1295,96.456
1296,101.121
1297,107.144
1298,114.289
1299,121.978
1300,129.505
1301,136.781
1302,143.630
1303,149.859
1304,155.367
1305,160.282
1306,164.110
1307,166.800
1308,168.300
1309,168.234
1310,166.955
1311,164.871
1312,161.925
1313,158.178
1314,153.580
1315,148.441
1316,142.551
1317,136.087
1318,128.662
1319,120.829
1320,112.956
1321,105.244
1322,98.150
1323,92.120
1324,87.509
1325,84.151
1326,81.878
1327,80.657
1328,80.611
1329,81.131
1330,82.318
1331,84.500
1332,87.679
1333,91.462
1334,95.661
1335,99.879
1336,103.932
1337,107.412
1338,110.773
1339,113.314
1340,114.761
1341,115.331
1342,115.040
1343,114.197
1344,112.763
1345,110.923
1346,108.301
1347,105.082
1348,101.581
1349,98.510
1350,95.320
1351,91.986
1352,87.928
1353,83.581
1354,78.936
1355,73.918
1356,69.077
1357,64.406
1358,59.705
1359,55.348
1360,51.049
1361,47.189
1362,43.759
1363,40.378
1364,36.900
1365,33.435
1366,30.437
1367,28.241
1368,26.678
1369,25.895
1370,25.754
1371,26.165
1372,27.087
1373,28.937
1374,31.071
1375,33.517
1376,35.866
1377,38.457
1378,41.077
1379,43.834
1380,46.505
1381,48.952
1382,51.345
1383,53.094
1384,54.455
1385,55.694
1386,56.199
1387,56.160
1388,55.714
1389,54.547
1390,53.277
1391,52.121
1392,51.444
1393,51.181
1394,51.505
1395,52.098
1396,52.963
1397,54.321
1398,56.526
1399,58.976
1400,61.833
1401,64.885
1402,68.374
1403,72.126
1404,76.049
1405,79.946
1406,83.966
1407,87.591
1408,90.839
1409,93.648
1410,96.060
1411,98.196
1412,99.797
1413,100.730
1414,100.969
1415,100.901
1416,100.754
1417,100.195
1418,99.106
1419,96.929
1420,94.362
1421,91.488
1422,88.425
1423,84.829
1424,80.936
1425,77.143
1426,73.983
1427,71.523
1428,69.827
1429,68.493
1430,67.895
1431,67.540
1432,67.214
